UF;IBGE;Adesão;NOME_MUNICIPIO;ENTIDADE
MG;312015;Sim;CRISOLITA;SECRETARIA MUNICIPAL DE SAUDE DE LOURDES - UBSF SEGISFREDO MAMEDE PINTO
MG;312020;Sim;CRISTAIS;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DO RIACHO/MG
MG;312030;Não;CRISTÁLIA;
MG;312040;Não;CRISTIANO OTONI;
MG;312050;Sim;CRISTINA;SECRETARIA MUNICIPAL DE SAUDE DE PIRANGUINHO/MG
MG;312060;Sim;CRUCILANDIA;SECRETARIA MUNICIPAL DE SAUDE DE OLIMPIO NORONHA/MG
MG;312070;Sim;CRUZEIRO DA FORTALEZA;SECRETARIA MUNICIPAL DE SAUDE DE ESTIVA GERBI - USF 1 ANTONIO OIR DO PRADO
MG;312080;Sim;CRUZILIA;SECRETARIA MUNICIPAL DE SAUDE DE CRUZILIA/MG
MG;312083;Não;CUPARAQUE;
MG;312087;Sim;CURRAL DE DENTRO;SECRETARIA MUNICIPAL DE SAUDE DE CURRAL DE DENTRO/MG
MG;312090;Sim;CURVELO;SECRETARIA MUNICIPAL DE SAUDE DE CURVELO/MG
MG;312100;Não;DATAS;
MG;312110;Sim;DELFIM MOREIRA;SECRETARIA MUNICIPAL DE SAUDE DE CAFELANDIA 
MG;312120;Não;DELFINÓPOLIS;
MG;312125;Sim;DELTA;SECRETARIA MUNICIPAL DA SAUDE DE COLINA
MG;312130;Não;DESCOBERTO;
MG;312140;Sim;DESTERRO DE ENTRE RIOS;SECRETARIA MUNICIPAL DE SAUDE DE DESTERRO DE ENTRE RIOS/MG
MG;312150;Não;DESTERRO DO MELO;
MG;312160;Não;DIAMANTINA;
MG;312170;Não;DIOGO DE VASCONCELOS;
MG;312180;Não;DIONÍSIO;
MG;312190;Sim;DIVINESIA;SECRETARIA MUNICIPAL DE SAUDE DE WENCESLAU BRAZ/MG
MG;312200;Não;DIVINO;
MG;312210;Não;DIVINO DAS LARANJEIRAS;
MG;312220;Não;DIVINOLÂNDIA DE MINAS;
MG;312230;Sim;DIVINOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE DIVINOPOLIS/MG
MG;312235;Sim;DIVISA ALEGRE;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DO JACINTO/MG
MG;312240;Sim;DIVISA NOVA;SECRETARIA MUNICIPAL DE SAUDE DE NAZARE PAULISTA - CS III
MG;312245;Sim;DIVISOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE COUTO DE MAGALHAES DE MINAS/MG
MG;312247;Sim;DOM BOSCO;SECRETARIA MUNICIPAL DE SAUDE DE MOGI GUACU
MG;312250;Sim;DOM CAVATI;SECRETARIA MUNICIPAL DE SAUDE DE VARGEM GRANDE PAULISTA
MG;312260;Sim;DOM JOAQUIM;SECRETARIA MUNICIPAL DE SAUDE DE DOM JOAQUIM/MG
MG;312270;Sim;DOM SILVERIO;SECRETARIA MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO OESTE/MG
MG;312280;Sim;DOM VICOSO;SECRETARIA MUNICIPAL DE SAUDE DE DOM VICOSO/MG
MG;312290;Não;DONA EUSÉBIA;
MG;312300;Sim;DORES DE CAMPOS;SECRETARIA MUNICIPAL DE SAUDE DE ALFREDO VASCONCELOS/MG
MG;312310;Sim;DORES DE GUANHAES;SECRETARIA MUNICIPAL DE SAUDE DE DORES DE GUANHAES/MG
MG;312320;Sim;DORES DO INDAIA;SECRETARIA MUNICIPAL DE SAUDE DE DORES DO INDAIA/MG
MG;312330;Sim;DORES DO TURVO;SECRETARIA MUNICIPAL DE SAUDE DE PEDRA DO INDAIA/MG
MG;312340;Sim;DORESOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE RAFARD - UBS MARIA TEREZA APPRILANTE GIMENEZ
MG;312350;Não;DOURADOQUARA;
MG;312352;Não;DURANDÉ;
MG;312360;Sim;ELOI MENDES;SECRETARIA MUNICIPAL DE SAUDE DE MORUNGABA - UNIDADE DE VIGILANCIA EM SAUDE
MG;312370;Não;ENGENHEIRO CALDAS;
MG;312380;Sim;ENGENHEIRO NAVARRO;SECRETARIA MUNICIPAL DE SAUDE DE ENGENHEIRO NAVARRO/MG
MG;312385;Não;ENTRE FOLHAS;
MG;312390;Sim;ENTRE RIOS DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE PAINEIRAS/MG
MG;312400;Sim;ERVALIA;SECRETARIA MUNICIPAL DE SAUDE DE ERVALIA/MG
MG;312410;Sim;ESMERALDAS;SECRETARIA MUNICIPAL DE SAUDE DE ESMERALDAS/MG
MG;312420;Sim;ESPERA FELIZ;SECRETARIA MUNICIPAL DE SAUDE DE VIRGINOPOLIS/MG
MG;312430;Sim;ESPINOSA;SECRETARIA MUNICIPAL DE SAUDE DE ESPINOSA/MG
MG;312440;Sim;ESPIRITO SANTO DO DOURADO;SECRETARIA MUNICIPAL DE SAUDE DE PATROCINIO DO MURIAE/MG
MG;312450;Sim;ESTIVA;SECRETARIA MUNICIPAL DE SAUDE DE ESTIVA/MG
MG;312460;Sim;ESTRELA DALVA;SECRETARIA MUNICIPAL DE SAUDE DE CRUCILANDIA/MG
MG;312470;Sim;ESTRELA DO INDAIA;SECRETARIA MUNICIPAL DE SAUDE DE CAMPINAS
MG;312480;Sim;ESTRELA DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE ARAMINA - UBS NATAL ABADIO DE LACERDA 
MG;312490;Sim;EUGENOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE JEQUITAI/MG
MG;312500;Não;EWBANK DA CÂMARA;
MG;312510;Sim;EXTREMA;SECRETARIA MUNICIPAL DE SAUDE DE EXTREMA/MG
MG;312520;Sim;FAMA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA MODICA/MG
MG;312530;Não;FARIA LEMOS;
MG;312540;Não;FELÍCIO DOS SANTOS;
MG;312550;Não;SÃO GONÇALO DO RIO PRETO;
MG;312560;Sim;FELISBURGO;SECRETARIA MUNICIPAL DE SAUDE DE PEDRA AZUL/MG
MG;312570;Sim;FELIXLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE FELIXLANDIA/MG
MG;312580;Não;FERNANDES TOURINHO;
MG;312590;Sim;FERROS;SECRETARIA MUNICIPAL DE SAUDE DE PITANGUI/MG
MG;312595;Não;FERVEDOURO;
MG;312600;Sim;FLORESTAL;SECRETARIA MUNICIPAL DE SAUDE DE FLORINEA - UBS I FLORINEA
MG;312610;Sim;FORMIGA;SECRETARIA MUNICIPAL DE SAUDE DE LINDOIA
MG;312620;Sim;FORMOSO;SECRETARIA MUNICIPAL DE SAUDE DE MARATAIZES/ES
MG;312630;Não;FORTALEZA DE MINAS;
MG;312640;Sim;FORTUNA DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE MANHUMIRIM/MG
MG;312650;Sim;FRANCISCO BADARO;SECRETARIA MUNICIPAL DE SAUDE DE PEDRA BELA - UBS JORGE HIRODE ORITA
MG;312660;Não;FRANCISCO DUMONT;
MG;312670;Não;FRANCISCO SÁ;
MG;312675;Sim;FRANCISCOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE IBATIBA/ES
MG;312680;Sim;FREI GASPAR;SECRETARIA MUNICIPAL DE SAUDE DE FREI GASPAR/MG
MG;312690;Não;FREI INOCÊNCIO;
MG;312695;Não;FREI LAGONEGRO;
MG;312700;Sim;FRONTEIRA;SECRETARIA MUNICIPAL DE SAUDE DE FRONTEIRA/MG
MG;312705;Sim;FRONTEIRA DOS VALES;SECRETARIA MUNICIPAL DE SAUDE DE SANTA RITA DO PASSA QUATRO - CS II
MG;312707;Sim;FRUTA DE LEITE;SECRETARIA MUNICIPAL DE SAUDE DE GUAICARA
MG;312710;Sim;FRUTAL;SECRETARIA MUNICIPAL DE SAUDE DE FRUTAL/MG
MG;312720;Sim;FUNILANDIA;SECRETARIA MUNICIPAL DE SAUDE DE JUATUBA/MG
MG;312730;Não;GALILÉIA;
MG;312733;Sim;GAMELEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE NAZARENO/MG
MG;312735;Sim;GLAUCILANDIA;SECRETARIA MUNICIPAL DE SAUDE DE GLAUCILANDIA/MG
MG;312737;Não;GOIABEIRA;
MG;312738;Não;GOIANÁ;
MG;312740;Sim;GONCALVES;SECRETARIA MUNICIPAL DE SAUDE DE NINHEIRA/MG
MG;312750;Não;GONZAGA;
MG;312760;Sim;GOUVEIA;SECRETARIA MUNICIPAL DE SAUDE DE CHAPADA DO NORTE/MG
MG;312770;Sim;GOVERNADOR VALADARES;SECRETARIA MUNICIPAL DE SAUDE DE GOVERNADOR VALADARES/MG
MG;312780;Não;GRÃO MOGOL;
MG;312790;Sim;GRUPIARA;SECRETARIA MUNICIPAL DE SAUDE DE TAPIRA/MG
MG;312800;Sim;GUANHAES;SECRETARIA MUNICIPAL DE SAUDE DE GUANHAES/MG
MG;312810;Sim;GUAPE;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DO JACARE/MG
MG;312820;Sim;GUARACIABA;SECRETARIA MUNICIPAL DE SAUDE DE IGUATAMA/MG
MG;312825;Sim;GUARACIAMA;SECRETARIA MUNICIPAL DE SAUDE DE GUARACIAMA/MG
MG;312830;Sim;GUARANESIA;SECRETARIA MUNICIPAL DE SAUDE DE AREALVA
MG;312840;Não;GUARANI;
MG;312850;Não;GUARARÁ;
MG;312860;Sim;GUARDA-MOR;SECRETARIA MUNICIPAL DE SAUDE DE BIQUINHAS/MG
MG;312870;Não;GUAXUPÉ;
MG;312880;Sim;GUIDOVAL;SECRETARIA MUNICIPAL DE SAUDE DE DIVINESIA/MG
MG;312890;Sim;GUIMARANIA;SECRETARIA MUNICIPAL DE SAUDE DE APIACA/ES
MG;312900;Sim;GUIRICEMA;SECRETARIA MUNICIPAL DE SAUDE DE GUIRICEMA/MG
MG;312910;Sim;GURINHATA;SECRETARIA MUNICIPAL DE SAUDE DE PIRACAIA
MG;312920;Sim;HELIODORA;SECRETARIA MUNICIPAL DE SAUDE DE HELIODORA/MG
MG;312930;Não;IAPU;
MG;312940;Sim;IBERTIOGA;SECRETARIA MUNICIPAL DE SAUDE DE IBERTIOGA/MG
MG;312950;Sim;IBIA;SECRETARIA MUNICIPAL DE SAUDE DE IBIA/MG
MG;312960;Sim;IBIAI;SECRETARIA MUNICIPAL DE SAUDE DE IBIAI/MG
MG;312965;Sim;IBIRACATU;SECRETARIA MUNICIPAL DE SAUDE DE IBIRACATU/MG
MG;312970;Sim;IBIRACI;SECRETARIA MUNICIPAL DE SAUDE DE MARTINOPOLIS - UBS LL DR CARLOS MACUCO JANINI
MG;312980;Sim;IBIRITE;SECRETARIA MUNICIPAL DE SAUDE DE IBIRITE/MG
MG;312990;Sim;IBITIURA DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE IBITIURA DE MINAS/MG
MG;313000;Sim;IBITURUNA;SECRETARIA MUNICIPAL DE SAUDE DE ARAPEI- USF ARAPEI
MG;313005;Sim;ICARAI DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE AGUA COMPRIDA/MG
MG;313010;Sim;IGARAPE;SECRETARIA MUNICIPAL DE SAUDE DE IGARAPE/MG
MG;313020;Sim;IGARATINGA;SECRETARIA MUNICIPAL DE SAUDE DE HOLAMBRA 
MG;313030;Sim;IGUATAMA;SECRETARIA MUNICIPAL DE SAUDE DE RIVERSUL - USF PADILHAS RIVERSUL
MG;313040;Não;IJACI;
MG;313050;Sim;ILICINEA;SECRETARIA MUNICIPAL DE SAUDE DE ITAPECERICA DA SERRA
MG;313055;Não;IMBÉ DE MINAS;
MG;313060;Sim;INCONFIDENTES;SECRETARIA MUNICIPAL DE SAUDE DE INCONFIDENTES/MG
MG;313065;Sim;INDAIABIRA;SECRETARIA MUNICIPAL DE SAUDE DE MARIA DA FE/MG
MG;313070;Sim;INDIANOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE ESTRELA DO INDAIA/MG
MG;313080;Sim;INGAI;SECRETARIA MUNICIPAL DE SAUDE DE NOVOHORIZONTE/MG
MG;313090;Sim;INHAPIM;SECRETARIA MUNICIPAL DE SAUDE DE GOUVEIA/MG
MG;313100;Sim;INHAUMA;SECRETARIA MUNICIPAL DE SAUDE DE IGARACU DO TIETE - CS DOUTOR HELIO PERACOLI JUNIOR
MG;313110;Sim;INIMUTABA;SECRETARIA MUNICIPAL DE SAUDE DE INIMUTABA/MG
MG;313115;Não;IPABA;
MG;313120;Não;IPANEMA;
MG;313130;Não;IPATINGA;
MG;313140;Sim;IPIACU;SECRETARIA MUNICIPAL DE SAUDE DE SALTO DA DIVISA/MG
MG;313150;Não;IPUIÚNA;
MG;313160;Não;IRAÍ DE MINAS;
MG;313170;Sim;ITABIRA;SECRETARIA MUNICIPAL DE SAUDE DE ITABIRA/MG
MG;313180;Não;ITABIRINHA;
MG;313190;Sim;ITABIRITO;SECRETARIA MUNICIPAL DE SAUDE DE LARANJA DA TERRA/ES
MG;313200;Sim;ITACAMBIRA;SECRETARIA MUNICIPAL DE SAUDE DE ITACAMBIRA/MG
MG;313210;Sim;ITACARAMBI;SECRETARIA MUNICIPAL DE SAUDE DE NATALANDIA/MG
MG;313220;Sim;ITAGUARA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA MARIA DE JETIBA/ES
MG;313230;Sim;ITAIPE;SECRETARIA MUNICIPAL DE SAUDE DE ITARANA/ES
MG;313240;Sim;ITAJUBA;SECRETARIA MUNICIPAL DE SAUDE DE ITAJUBA/MG
MG;313250;Não;ITAMARANDIBA;
MG;313260;Sim;ITAMARATI DE MINAS;SECRETARIA MUNICIPAL DE SAUDE CORDEIROPOLIS 
MG;313270;Sim;ITAMBACURI;SECRETARIA MUNICIPAL DE SAUDE DE ITAMBACURI/MG
MG;313280;Sim;ITAMBE DO MATO DENTRO;SECRETARIA MUNICIPAL DE SAUDE DE ITAMBE DO MATO DENTRO/MG
MG;313290;Sim;ITAMOGI;SECRETARIA MUNICIPAL DE SAUDE DE ITAMOGI/MG
MG;313300;Sim;ITAMONTE;SECRETARIA MUNICIPAL DE SAUDE DE PATIS/MG
MG;313310;Sim;ITANHANDU;SECRETARIA MUNICIPAL DE SAUDE DE ITANHANDU/MG
MG;313320;Não;ITANHOMI;
MG;313330;Sim;ITAOBIM;SECRETARIA MUNICIPAL DE SAUDE DE OURO FINO/MG
MG;313340;Sim;ITAPAGIPE;SECRETARIA MUNICIPAL DE SAUDE DE ITAPAGIPE/MG
MG;313350;Sim;ITAPECERICA;SECRETARIA MUNICIPAL DE SAUDE DE OURINHOS - CMI 
MG;313360;Sim;ITAPEVA;SECRETARIA MUNICIPAL DE SAUDE DE CAMANDUCAIA/MG
MG;313370;Sim;ITATIAIUCU;SECRETARIA MUNICIPAL DE SAUDE DE GAMELEIRAS/MG
MG;313375;Não;ITAÚ DE MINAS;
MG;313380;Sim;ITAUNA;SECRETARIA MUNICIPAL DE SAUDE DE SERRA DOS AIMORES/MG
MG;313390;Não;ITAVERAVA;
MG;313400;Sim;ITINGA;SECRETARIA MUNICIPAL DE SAUDE DE TABULEIRO/MG
MG;313410;Não;ITUETA;
MG;313420;Sim;ITUIUTABA;SECRETARIA MUNICIPAL DE SAUDE DE ITUIUTABA/MG
MG;313430;Não;ITUMIRIM;
MG;313440;Sim;ITURAMA;SECRETARIA MUNICIPAL DE SAUDE DE ITURAMA/MG
MG;313450;Sim;ITUTINGA;SECRETARIA MUNICIPAL DE SAUDE DE ITUTINGA/MG
MG;313460;Sim;JABOTICATUBAS;SECRETARIA MUNICIPAL DE SAUDE DE PATROCINIO PAULISTA - CS III DE PATROCINIO PAULISTA
MG;313470;Sim;JACINTO;SECRETARIA MUNICIPAL DE SAUDE DE FELISBURGO/MG
MG;313480;Não;JACUÍ;
MG;313490;Sim;JACUTINGA;SECRETARIA MUNICIPAL DE SAUDE DE JACUTINGA/MG
MG;313500;Sim;JAGUARACU;SECRETARIA MUNICIPAL DE SAUDE DE SANTA RITA DOESTE - CS III DRA SUELI APARECIDA BATISTA ROSSIGNOLO
MG;313505;Sim;JAIBA;SECRETARIA MUNICIPAL DE SAUDE DE JAIBA/MG
MG;313507;Não;JAMPRUCA;
MG;313510;Não;JANAÚBA;
MG;313520;Sim;JANUARIA;SECRETARIA MUNICIPAL DE SAUDE DE JUNDIAI
MG;313530;Sim;JAPARAIBA;SECRETARIA MUNICIPAL DE SAUDE DE ITAJU - CS III FLORENCIO CAMARGO GUIMARAES
MG;313535;Sim;JAPONVAR;SECRETARIA MUNICIPAL DE SAUDE DE JAPONVAR/MG
MG;313540;Sim;JECEABA;SECRETARIA MUNICIPAL DE SAUDE DE JECEABA/MG
MG;313545;Não;JENIPAPO DE MINAS;
MG;313550;Sim;JEQUERI;SECRETARIA MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO ANTA/MG
MG;313560;Sim;JEQUITAI;SECRETARIA MUNICIPAL DE SAUDE DE CAPELINHA/MG
MG;313570;Sim;JEQUITIBA;SECRETARIA MUNICIPAL DE SAUDE DE MAMONAS/MG
MG;313580;Sim;JEQUITINHONHA;SECRETARIA MUNICIPAL DE SAUDE DE JORDANIA/MG
MG;313590;Sim;JESUANIA;SECRETARIA MUNICIPAL DE SAUDE DE JESUANIA/MG
MG;313600;Sim;JOAIMA;SECRETARIA MUNICIPAL DE SAUDE DE JACINTO/MG
MG;313610;Sim;JOANESIA;SECRETARIA MUNICIPAL DE SAUDE DE ITAUNA/MG
MG;313620;Sim;JOAO MONLEVADE;SECRETARIA MUNICIPAL DE SAUDE DE JOAO MONLEVADE/MG
MG;313630;Sim;JOAO PINHEIRO;SECRETARIA MUNICIPAL DE SAUDE DE JOAO PINHEIRO/MG
MG;313640;Não;JOAQUIM FELÍCIO;
MG;313650;Sim;JORDANIA;SECRETARIA MUNICIPAL DE SAUDE DE ITINGA/MG
MG;313652;Não;JOSÉ GONÇALVES DE MINAS;
MG;313655;Não;JOSÉ RAYDAN;
MG;313657;Sim;JOSENOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE MAIRIPORA
MG;313660;Não;NOVA UNIÃO;
MG;313665;Sim;JUATUBA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA RITA DO SAPUCAI/MG
MG;313670;Não;JUIZ DE FORA;
MG;313680;Sim;JURAMENTO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CRUZ DE MINAS/MG
MG;313690;Sim;JURUAIA;SECRETARIA MUNICIPAL DE SAUDE DE JOAO NEIVA/ES
MG;313695;Sim;JUVENILIA;SECRETARIA MUNICIPAL DE SAUDE DE LIMEIRA - CMEI
MG;313700;Sim;LADAINHA;SECRETARIA MUNICIPAL DE SAUDE DE GUARDA-MOR/MG
MG;313710;Sim;LAGAMAR;SECRETARIA MUNICIPAL DE SAUDE DE LAGAMAR/MG
MG;313720;Sim;LAGOA DA PRATA;SECRETARIA MUNICIPAL DE SAUDE DE LAGOA DA PRATA/MG
MG;313730;Sim;LAGOA DOS PATOS;SECRETARIA MUNICIPAL DE SAUDE DE RIO CLARO - CMRF VIGILANCIA EPIDEMIOLOGICA DE RIO CLARO
MG;313740;Sim;LAGOA DOURADA;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE PRUDENTE
MG;313750;Sim;LAGOA FORMOSA;SECRETARIA MUNICIPAL DE SAUDE DE LAGOA FORMOSA/MG
MG;313753;Sim;LAGOA GRANDE;SECRETARIA MUNICIPAL DE SAUDE DE VARGINHA/MG
MG;313760;Sim;LAGOA SANTA;SECRETARIA MUNICIPAL DE SAUDE DE LAGOA SANTA/MG
MG;313770;Não;LAJINHA;
MG;313780;Sim;LAMBARI;SECRETARIA MUNICIPAL DE SAUDE DE LAMBARI/MG
MG;313790;Não;LAMIM;
MG;313800;Sim;LARANJAL;SECRETARIA MUNICIPAL DE SAUDE DE GUIMARANIA/MG
MG;313810;Sim;LASSANCE;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRA - UNIDADE INTEGRADA DE SAUDE BELARMINA TRAMONTIN BATISTA
MG;313820;Sim;LAVRAS;SECRETARIA MUNICIPAL DE SAUDE DE LAVRAS/MG
MG;313830;Sim;LEANDRO FERREIRA;SECRETARIA MUNICIPAL DE SAUDE DE AGUAS FORMOSAS/MG
MG;313835;Sim;LEME DO PRADO;SECRETARIA MUNICIPAL DE SAUDE DE CARBONITA/MG
MG;313840;Sim;LEOPOLDINA;SECRETARIA MUNICIPAL DE SAUDE DE LEOPOLDINA/MG
MG;313850;Não;LIBERDADE;
MG;313860;Não;LIMA DUARTE;
MG;313862;Não;LIMEIRA DO OESTE;
MG;313865;Sim;LONTRA;SECRETARIA MUNICIPAL DE SAUDE DE LONTRA/MG
MG;313867;Não;LUISBURGO;
MG;313868;Sim;LUISLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE LUISLANDIA/MG
MG;313870;Não;LUMINÁRIAS;
MG;313880;Sim;LUZ;SECRETARIA MUNICIPAL DE SAUDE DE LUZ/MG
MG;313890;Sim;MACHACALIS;SECRETARIA MUNICIPAL DE SAUDE DE MONTE ALEGRE DO SUL
MG;313900;Sim;MACHADO;SECRETARIA MUNICIPAL DE SAUDE DE MACHADO/MG
MG;313910;Sim;MADRE DE DEUS DE MINAS;SECRETARIA MUNICIPAL DE SAUDE - CENTRAL MUNICIPAL DA REDE DE FRIO DE ANGATUBA
MG;313920;Sim;MALACACHETA;SECRETARIA MUNICIPAL DE SAUDE DE CARMOPOLIS DE MINAS/MG
MG;313925;Sim;MAMONAS;SECRETARIA MUNICIPAL DE SAUDE DE AGUAS DE SAO PEDRO - UBS AGUAS DE SAO PEDRO
MG;313930;Sim;MANGA;SECRETARIA MUNICIPAL DE SAUDE DE LUIZ ANTONIO  
MG;313940;Não;MANHUAÇU;
MG;313950;Sim;MANHUMIRIM;SECRETARIA MUNICIPAL DE SAUDE DE MARAVILHAS/MG
MG;313960;Não;MANTENA;
MG;313970;Sim;MARAVILHAS;SECRETARIA MUNICIPAL DE SAUDE DE BAMBUI/MG
MG;313980;Não;MAR DE ESPANHA;
MG;313990;Sim;MARIA DA FE;SECRETARIA MUNICIPAL DE SAUDE DE AMPARO DA SERRA/MG
MG;314000;Sim;MARIANA;SECRETARIA MUNICIPAL DE SAUDE DE BARROSO/MG
MG;314010;Não;MARILAC;
MG;314015;Sim;MARIO CAMPOS;SECRETARIA MUNICIPAL DE SAUDE DE MARIO CAMPOS/MG
MG;314020;Não;MARIPÁ DE MINAS;
MG;314030;Sim;MARLIERIA;SECRETARIA MUNICIPAL DE SAUDE DE MARLIERIA/MG
MG;314040;Sim;MARMELOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE NOVO CRUZEIRO/MG
MG;314050;Sim;MARTINHO CAMPOS;SECRETARIA MUNICIPAL DE SAUDE DE MARTINHO CAMPOS/MG
MG;314053;Não;MARTINS SOARES;
MG;314055;Sim;MATA VERDE;SECRETARIA MUNICIPAL DE SAUDE DE PAULISTAS/MG
MG;314060;Não;MATERLÂNDIA;
MG;314070;Sim;MATEUS LEME;SECRETARIA MUNICIPAL DE SAUDE DE MATEUS LEME/MG
MG;314080;Não;MATIAS BARBOSA;
MG;314085;Sim;MATIAS CARDOSO;SECRETARIA MUNICIPAL DE SAUDE DE CONCEICAO DAS ALAGOAS/MG
MG;314090;Não;MATIPÓ;
MG;314100;Sim;MATO VERDE;SECRETARIA MUNICIPAL DE SAUDE DE SAO ROMAO/MG
MG;314110;Sim;MATOZINHOS;SECRETARIA MUNICIPAL DE SAUDE DE MATOZINHOS/MG
MG;314120;Sim;MATUTINA;SECRETARIA MUNICIPAL DE SAUDE DE PAI PEDRO/MG
MG;314130;Sim;MEDEIROS;SECRETARIA MUNICIPAL DE SAUDE DE MEDEIROS/MG
MG;314140;Sim;MEDINA;SECRETARIA MUNICIPAL DE SAUDE DE ECHAPORA
MG;314150;Não;MENDES PIMENTEL;
MG;314160;Não;MERCÊS;
MG;314170;Sim;MESQUITA;SECRETARIA MUNICIPAL DE SAUDE DE CARMO DO RIO CLARO/MG
MG;314180;Sim;MINAS NOVAS;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DO PARAISO/MG
MG;314190;Não;MINDURI;
MG;314200;Sim;MIRABELA;SECRETARIA MUNICIPAL DE SAUDE DE BURITAMA
MG;314210;Sim;MIRADOURO;SECRETARIA MUNICIPAL DE SAUDE - DEPARTAMENTO DE VIGILANCIA EM SAUDE DE ENGENHEIRO COELHO
MG;314220;Sim;MIRAI;SECRETARIA MUNICIPAL DE SAUDE DE ARCEBURGO/MG
MG;314225;Sim;MIRAVANIA;SECRETARIA MUNICIPAL DE SAUDE DE ARGIRITA/MG
MG;314230;Sim;MOEDA;SECRETARIA MUNICIPAL DE SAUDE DE MOEDA/MG
MG;314240;Sim;MOEMA;SECRETARIA MUNICIPAL DE SAUDE DE MOEMA/MG
MG;314250;Sim;MONJOLOS;SECRETARIA MUNICIPAL DE SAUDE DE MONJOLOS/MG
MG;314260;Não;MONSENHOR PAULO;
MG;314270;Sim;MONTALVANIA;SECRETARIA MUNICIPAL DE SAUDE DE BARBOSA - CS
MG;314280;Não;MONTE ALEGRE DE MINAS;
MG;314290;Sim;MONTE AZUL;SECRETARIA MUNICIPAL DE SAUDE DE MONTE AZUL/MG
MG;314300;Sim;MONTE BELO;SECRETARIA MUNICIPAL DE SAUDE DE MORRO DA GARCA/MG
MG;314310;Não;MONTE CARMELO;
MG;314315;Sim;MONTE FORMOSO;SECRETARIA MUNICIPAL DE SAUDE DE JOAIMA/MG
MG;314320;Sim;MONTE SANTO DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE MONTE SIAO/MG
MG;314330;Sim;MONTES CLAROS;SECRETARIA MUNICIPAL DE SAUDE DE INUBIA PAULISTA - UBSF
MG;314340;Sim;MONTE SIAO;SECRETARIA MUNICIPAL DE SAUDE DE COROMANDEL/MG
MG;314345;Sim;MONTEZUMA;SECRETARIA MUNICIPAL DE SAUDE DE MONTEZUMA/MG
MG;314350;Sim;MORADA NOVA DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE VARZEA DA PALMA/MG
MG;314360;Sim;MORRO DA GARCA;SECRETARIA MUNICIPAL DE SAUDE DE DOM CAVATI/MG
MG;314370;Sim;MORRO DO PILAR;SECRETARIA MUNICIPAL DE SAUDE DE BURITIZAL - CS LUIZ FIOD III
MG;314380;Sim;MUNHOZ;SECRETARIA MUNICIPAL DA SAUDE DE ITAPEVA
MG;314390;Sim;MURIAE;SECRETARIA MUNICIPAL DE SAUDE DE MURIAE/MG
MG;314400;Não;MUTUM;
MG;314410;Sim;MUZAMBINHO;SECRETARIA MUNICIPAL DE SAUDE DE CARAGUATATUBA
MG;314420;Não;NACIP RAYDAN;
MG;314430;Sim;NANUQUE;SECRETARIA MUNICIPAL DE SAUDE DE NANUQUE/MG
MG;314435;Não;NAQUE;
MG;314437;Sim;NATALANDIA;SECRETARIA MUNICIPAL DE SAUDE DE MOTUCA - CMO OCTAVIO THOMAZ DE AQUINO
MG;314440;Sim;NATERCIA;SECRETARIA MUNICIPAL DE SAUDE DE FORMIGA/MG
MG;314450;Sim;NAZARENO;SECRETARIA MUNICIPAL DE SAUDE DE JABOTICATUBAS/MG
MG;314460;Sim;NEPOMUCENO;SECRETARIA MUNICIPAL DE SAUDE DE NEPOMUCENO/MG
MG;314465;Sim;NINHEIRA;SECRETARIA MUNICIPAL DE SAUDE DE VARJAO DE MINAS/MG
MG;314467;Não;NOVA BELÉM;
MG;314470;Sim;NOVA ERA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA ERA/MG
MG;314480;Sim;NOVA LIMA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA LIMA/MG
